# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Fri Jul 26 12:25:41 2019
# user...... ankit
# host...... (null)
# target.... meter 285
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 12:00:00 PST,+291.621-128.875j,-234.144-138.588j,-26.4079+266.091j,+2401.4-0.595788j,-1201.11-2079.44j,-1200.3+2079.97j,+1.85496e+06+894196j
2013-07-29 12:18:30 PST,+856.121-345.379j,-420.16-327.365j,-108.612+698.799j,+2400.74-1.75989j,-1201.47-2078.97j,-1199.32+2080.01j,+4.82509e+06+1.92001e+06j
2013-07-29 12:18:31 PST,+856.121-345.379j,-420.16-327.365j,-108.612+698.799j,+2400.74-1.75989j,-1201.47-2078.97j,-1199.32+2080.01j,+4.82509e+06+1.92001e+06j
2013-07-29 12:18:32 PST,+855.935-345.974j,-420.054-327.466j,-108.714+698.775j,+2400.74-1.75929j,-1201.47-2078.97j,-1199.32+2080.01j,+4.8248e+06+1.92086e+06j
2013-07-29 12:18:33 PST,+859.035-348.54j,-421.143-327.924j,-108.562+700.691j,+2400.73-1.76523j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83831e+06+1.93133e+06j
2013-07-29 12:18:34 PST,+859.035-348.54j,-421.143-327.924j,-108.562+700.691j,+2400.73-1.76523j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83831e+06+1.93133e+06j
2013-07-29 12:18:35 PST,+859.035-348.54j,-421.143-327.924j,-108.562+700.691j,+2400.73-1.76523j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83831e+06+1.93133e+06j
2013-07-29 12:18:36 PST,+859.03-348.734j,-421.213-327.871j,-108.592+700.676j,+2400.73-1.76516j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83827e+06+1.93193e+06j
2013-07-29 12:18:37 PST,+855.059-345.158j,-423.674-328.903j,-108.762+700.749j,+2400.74-1.75764j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83419e+06+1.92696e+06j
2013-07-29 12:18:38 PST,+855.059-345.158j,-423.674-328.903j,-108.762+700.749j,+2400.74-1.75764j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83419e+06+1.92696e+06j
2013-07-29 12:18:39 PST,+855.059-345.158j,-423.674-328.903j,-108.762+700.749j,+2400.74-1.75764j,-1201.47-2078.97j,-1199.32+2080.01j,+4.83419e+06+1.92696e+06j
2013-07-29 12:18:40 PST,+855.108-344.629j,-423.724-328.885j,-108.639+700.815j,+2400.74-1.75792j,-1201.47-2078.96j,-1199.32+2080.01j,+4.83433e+06+1.92616e+06j
2013-07-29 12:18:41 PST,+862.613-351.134j,-425.291-329.625j,-108.924+698.412j,+2400.73-1.77221j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85111e+06+1.94064e+06j
2013-07-29 12:18:42 PST,+862.613-351.134j,-425.291-329.625j,-108.924+698.412j,+2400.73-1.77221j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85111e+06+1.94064e+06j
2013-07-29 12:18:43 PST,+862.613-351.134j,-425.291-329.625j,-108.924+698.412j,+2400.73-1.77221j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85111e+06+1.94064e+06j
2013-07-29 12:18:44 PST,+862.586-351.911j,-425.466-329.424j,-109.44+698.288j,+2400.72-1.77189j,-1201.47-2078.96j,-1199.32+2080.01j,+4.8512e+06+1.94188e+06j
2013-07-29 12:18:45 PST,+865.891-354.447j,-425.64-329.49j,-110.107+694.913j,+2400.72-1.77829j,-1201.47-2078.96j,-1199.33+2080.01j,+4.85326e+06+1.94281e+06j
2013-07-29 12:18:46 PST,+865.891-354.447j,-425.64-329.49j,-110.107+694.913j,+2400.72-1.77829j,-1201.47-2078.96j,-1199.33+2080.01j,+4.85326e+06+1.94281e+06j
2013-07-29 12:18:47 PST,+865.891-354.447j,-425.64-329.49j,-110.107+694.913j,+2400.72-1.77829j,-1201.47-2078.96j,-1199.33+2080.01j,+4.85326e+06+1.94281e+06j
2013-07-29 12:18:48 PST,+865.962-354.532j,-425.83-329.309j,-110.465+694.839j,+2400.72-1.77842j,-1201.47-2078.96j,-1199.33+2080.01j,+4.85356e+06+1.94279e+06j
2013-07-29 12:18:49 PST,+863.826-352.818j,-427.107-329.823j,-110.05+698.548j,+2400.72-1.77431j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85825e+06+1.94603e+06j
2013-07-29 12:18:50 PST,+863.826-352.818j,-427.107-329.823j,-110.05+698.548j,+2400.72-1.77431j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85825e+06+1.94603e+06j
2013-07-29 12:18:51 PST,+863.826-352.818j,-427.107-329.823j,-110.05+698.548j,+2400.72-1.77431j,-1201.47-2078.96j,-1199.32+2080.01j,+4.85825e+06+1.94603e+06j
2013-07-29 12:18:52 PST,+863.801-352.609j,-427.08-329.873j,-109.775+698.583j,+2400.72-1.77432j,-1201.47-2078.96j,-1199.32+2080.01j,+4.858e+06+1.94603e+06j
2013-07-29 12:18:53 PST,+869.139-356.876j,-430.686-331.479j,-109.172+703.612j,+2400.71-1.7846j,-1201.47-2078.95j,-1199.31+2080.01j,+4.88822e+06+1.96909e+06j
2013-07-29 12:18:54 PST,+869.139-356.876j,-430.686-331.479j,-109.172+703.612j,+2400.71-1.7846j,-1201.47-2078.95j,-1199.31+2080.01j,+4.88822e+06+1.96909e+06j
2013-07-29 12:18:55 PST,+869.139-356.876j,-430.686-331.479j,-109.172+703.612j,+2400.71-1.7846j,-1201.47-2078.95j,-1199.31+2080.01j,+4.88822e+06+1.96909e+06j
2013-07-29 12:18:56 PST,+869.127-357.22j,-430.746-331.414j,-109.298+703.577j,+2400.71-1.78446j,-1201.47-2078.95j,-1199.31+2080.01j,+4.88821e+06+1.96981e+06j
2013-07-29 12:18:57 PST,+874.43-361.688j,-429.884-331.105j,-108.606+708.59j,+2400.7-1.7946j,-1201.47-2078.95j,-1199.3+2080.01j,+4.90886e+06+1.98654e+06j
2013-07-29 12:18:58 PST,+874.43-361.688j,-429.884-331.105j,-108.606+708.59j,+2400.7-1.7946j,-1201.47-2078.95j,-1199.3+2080.01j,+4.90886e+06+1.98654e+06j
2013-07-29 12:18:59 PST,+874.43-361.688j,-429.884-331.105j,-108.606+708.59j,+2400.7-1.7946j,-1201.47-2078.95j,-1199.3+2080.01j,+4.90886e+06+1.98654e+06j
2013-07-29 12:19:00 PST,+874.339-362.332j,-429.836-331.118j,-108.638+708.598j,+2400.7-1.79419j,-1201.47-2078.95j,-1199.3+2080.01j,+4.90866e+06+1.98792e+06j
2013-07-29 12:19:01 PST,+877.365-364.644j,-435.885-333.551j,-108.757+707.139j,+2400.69-1.80005j,-1201.48-2078.94j,-1199.31+2080.01j,+4.92536e+06+2.0011e+06j
2013-07-29 12:19:02 PST,+877.365-364.644j,-435.885-333.551j,-108.757+707.139j,+2400.69-1.80005j,-1201.48-2078.94j,-1199.31+2080.01j,+4.92536e+06+2.0011e+06j
2013-07-29 12:19:03 PST,+877.365-364.644j,-435.885-333.551j,-108.757+707.139j,+2400.69-1.80005j,-1201.48-2078.94j,-1199.31+2080.01j,+4.92536e+06+2.0011e+06j
2013-07-29 12:19:04 PST,+877.436-364.475j,-436.082-333.404j,-108.547+707.179j,+2400.69-1.80026j,-1201.47-2078.94j,-1199.31+2080.01j,+4.92529e+06+2.00177e+06j
2013-07-29 12:19:05 PST,+883.736-369.898j,-438.509-334.37j,-108.436+707.31j,+2400.68-1.81227j,-1201.48-2078.93j,-1199.31+2080.01j,+4.94548e+06+2.01903e+06j
2013-07-29 12:19:06 PST,+883.736-369.898j,-438.509-334.37j,-108.436+707.31j,+2400.68-1.81227j,-1201.48-2078.93j,-1199.31+2080.01j,+4.94548e+06+2.01903e+06j
2013-07-29 12:19:07 PST,+883.736-369.898j,-438.509-334.37j,-108.436+707.31j,+2400.68-1.81227j,-1201.48-2078.93j,-1199.31+2080.01j,+4.94548e+06+2.01903e+06j
2013-07-29 12:19:08 PST,+883.744-370.438j,-438.657-334.196j,-108.641+707.248j,+2400.68-1.81211j,-1201.48-2078.93j,-1199.31+2080.01j,+4.94543e+06+2.02034e+06j
2013-07-29 12:19:09 PST,+881.727-368.873j,-440.236-334.958j,-109.221+703.889j,+2400.68-1.80821j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93778e+06+2.01373e+06j
2013-07-29 12:19:10 PST,+881.727-368.873j,-440.236-334.958j,-109.221+703.889j,+2400.68-1.80821j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93778e+06+2.01373e+06j
2013-07-29 12:19:11 PST,+881.727-368.873j,-440.236-334.958j,-109.221+703.889j,+2400.68-1.80821j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93778e+06+2.01373e+06j
2013-07-29 12:19:12 PST,+881.762-368.688j,-440.305-334.92j,-109.387+703.896j,+2400.68-1.80835j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93808e+06+2.01314e+06j
2013-07-29 12:19:13 PST,+876.156-364.268j,-438.255-334.013j,-109.449+703.172j,+2400.69-1.79753j,-1201.48-2078.93j,-1199.31+2080.01j,+4.91885e+06+1.99838e+06j
2013-07-29 12:19:14 PST,+876.156-364.268j,-438.255-334.013j,-109.449+703.172j,+2400.69-1.79753j,-1201.48-2078.93j,-1199.31+2080.01j,+4.91885e+06+1.99838e+06j
2013-07-29 12:19:15 PST,+876.156-364.268j,-438.255-334.013j,-109.449+703.172j,+2400.69-1.79753j,-1201.48-2078.93j,-1199.31+2080.01j,+4.91885e+06+1.99838e+06j
2013-07-29 12:19:16 PST,+876.153-363.955j,-438.189-334.123j,-109.34+703.165j,+2400.69-1.79763j,-1201.48-2078.93j,-1199.31+2080.01j,+4.91884e+06+1.99758e+06j
2013-07-29 12:19:17 PST,+877.999-365.646j,-439.823-334.769j,-108.818+706.534j,+2400.69-1.80111j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93296e+06+2.00937e+06j
2013-07-29 12:19:18 PST,+877.999-365.646j,-439.823-334.769j,-108.818+706.534j,+2400.69-1.80111j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93296e+06+2.00937e+06j
2013-07-29 12:19:19 PST,+877.999-365.646j,-439.823-334.769j,-108.818+706.534j,+2400.69-1.80111j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93296e+06+2.00937e+06j
2013-07-29 12:19:20 PST,+877.983-365.633j,-439.786-334.817j,-108.555+706.566j,+2400.69-1.80108j,-1201.48-2078.93j,-1199.31+2080.01j,+4.93273e+06+2.00979e+06j
2013-07-29 12:19:21 PST,+878.698-366.434j,-440.083-334.893j,-109.157+702.047j,+2400.69-1.80238j,-1201.48-2078.93j,-1199.32+2080.01j,+4.92629e+06+2.00557e+06j
2013-07-29 12:19:22 PST,+878.698-366.434j,-440.083-334.893j,-109.157+702.047j,+2400.69-1.80238j,-1201.48-2078.93j,-1199.32+2080.01j,+4.92629e+06+2.00557e+06j
2013-07-29 12:19:23 PST,+878.698-366.434j,-440.083-334.893j,-109.157+702.047j,+2400.69-1.80238j,-1201.48-2078.93j,-1199.32+2080.01j,+4.92629e+06+2.00557e+06j
2013-07-29 12:19:24 PST,+878.782-366.439j,-440.242-334.727j,-109.437+701.974j,+2400.69-1.80256j,-1201.48-2078.93j,-1199.32+2080.01j,+4.92652e+06+2.00545e+06j
2013-07-29 12:19:25 PST,+867.162-357.058j,-441.734-335.34j,-109.486+702.032j,+2400.71-1.78022j,-1201.48-2078.92j,-1199.32+2080.01j,+4.90186e+06+1.9853e+06j
2013-07-29 12:19:26 PST,+867.162-357.058j,-441.734-335.34j,-109.486+702.032j,+2400.71-1.78022j,-1201.48-2078.92j,-1199.32+2080.01j,+4.90186e+06+1.9853e+06j
2013-07-29 12:19:27 PST,+867.162-357.058j,-441.734-335.34j,-109.486+702.032j,+2400.71-1.78022j,-1201.48-2078.92j,-1199.32+2080.01j,+4.90186e+06+1.9853e+06j
2013-07-29 12:19:28 PST,+867.261-356.081j,-441.703-335.419j,-109.145+702.089j,+2400.71-1.78075j,-1201.48-2078.92j,-1199.32+2080.01j,+4.90194e+06+1.98358e+06j
2013-07-29 12:19:29 PST,+864.037-353.415j,-442.172-335.599j,-109.862+696.758j,+2400.72-1.77457j,-1201.48-2078.92j,-1199.33+2080.01j,+4.88491e+06+1.97007e+06j
2013-07-29 12:19:30 PST,+864.037-353.415j,-442.172-335.599j,-109.862+696.758j,+2400.72-1.77457j,-1201.48-2078.92j,-1199.33+2080.01j,+4.88491e+06+1.97007e+06j
2013-07-29 12:19:31 PST,+864.037-353.415j,-442.172-335.599j,-109.862+696.758j,+2400.72-1.77457j,-1201.48-2078.92j,-1199.33+2080.01j,+4.88491e+06+1.97007e+06j
2013-07-29 12:19:32 PST,+864.151-352.988j,-442.274-335.529j,-109.928+696.713j,+2400.72-1.77496j,-1201.48-2078.92j,-1199.33+2080.01j,+4.88514e+06+1.96915e+06j
2013-07-29 12:19:33 PST,+863.432-352.298j,-442.467-335.654j,-109.08+704.208j,+2400.72-1.77362j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89848e+06+1.97849e+06j
2013-07-29 12:19:34 PST,+863.432-352.298j,-442.467-335.654j,-109.08+704.208j,+2400.72-1.77362j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89848e+06+1.97849e+06j
2013-07-29 12:19:35 PST,+863.432-352.298j,-442.467-335.654j,-109.08+704.208j,+2400.72-1.77362j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89848e+06+1.97849e+06j
2013-07-29 12:19:36 PST,+863.358-352.326j,-442.337-335.794j,-108.805+704.289j,+2400.72-1.77345j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89827e+06+1.97879e+06j
2013-07-29 12:19:37 PST,+866.251-354.639j,-444.587-336.772j,-108.447+707.179j,+2400.72-1.77902j,-1201.48-2078.92j,-1199.31+2080.01j,+4.91553e+06+1.99203e+06j
2013-07-29 12:19:38 PST,+866.251-354.639j,-444.587-336.772j,-108.447+707.179j,+2400.72-1.77902j,-1201.48-2078.92j,-1199.31+2080.01j,+4.91553e+06+1.99203e+06j
2013-07-29 12:19:39 PST,+866.251-354.639j,-444.587-336.772j,-108.447+707.179j,+2400.72-1.77902j,-1201.48-2078.92j,-1199.31+2080.01j,+4.91553e+06+1.99203e+06j
2013-07-29 12:19:40 PST,+866.225-354.891j,-444.628-336.724j,-108.489+707.183j,+2400.72-1.77888j,-1201.48-2078.92j,-1199.31+2080.01j,+4.91548e+06+1.9927e+06j
2013-07-29 12:19:41 PST,+862.364-351.8j,-441.411-335.389j,-108.449+706.341j,+2400.72-1.77144j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89777e+06+1.97929e+06j
2013-07-29 12:19:42 PST,+862.364-351.8j,-441.411-335.389j,-108.449+706.341j,+2400.72-1.77144j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89777e+06+1.97929e+06j
2013-07-29 12:19:43 PST,+862.364-351.8j,-441.411-335.389j,-108.449+706.341j,+2400.72-1.77144j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89777e+06+1.97929e+06j
2013-07-29 12:19:44 PST,+862.345-351.655j,-441.261-335.531j,-108.333+706.37j,+2400.72-1.77145j,-1201.48-2078.92j,-1199.31+2080.01j,+4.89776e+06+1.97874e+06j
2013-07-29 12:19:45 PST,+860.814-350.195j,-446.969-337.821j,-108.418+705.803j,+2400.73-1.76858j,-1201.48-2078.91j,-1199.31+2080.01j,+4.90463e+06+1.98349e+06j
2013-07-29 12:19:46 PST,+860.814-350.195j,-446.969-337.821j,-108.418+705.803j,+2400.73-1.76858j,-1201.48-2078.91j,-1199.31+2080.01j,+4.90463e+06+1.98349e+06j
2013-07-29 12:19:47 PST,+860.814-350.195j,-446.969-337.821j,-108.418+705.803j,+2400.73-1.76858j,-1201.48-2078.91j,-1199.31+2080.01j,+4.90463e+06+1.98349e+06j
2013-07-29 12:19:48 PST,+860.907-349.628j,-447.119-337.731j,-108.141+705.871j,+2400.73-1.76897j,-1201.48-2078.91j,-1199.31+2080j,+4.90465e+06+1.9832e+06j
2013-07-29 12:19:49 PST,+855.259-345.122j,-439.314-334.431j,-108.067+706.407j,+2400.74-1.75809j,-1201.48-2078.93j,-1199.31+2080j,+4.87588e+06+1.96096e+06j
2013-07-29 12:19:50 PST,+855.259-345.122j,-439.314-334.431j,-108.067+706.407j,+2400.74-1.75809j,-1201.48-2078.93j,-1199.31+2080j,+4.87588e+06+1.96096e+06j
2013-07-29 12:19:51 PST,+855.259-345.122j,-439.314-334.431j,-108.067+706.407j,+2400.74-1.75809j,-1201.48-2078.93j,-1199.31+2080j,+4.87588e+06+1.96096e+06j
2013-07-29 12:19:52 PST,+855.128-345.129j,-439.028-334.656j,-108.004+706.422j,+2400.74-1.7578j,-1201.48-2078.93j,-1199.31+2080j,+4.87565e+06+1.96026e+06j
2013-07-29 12:19:53 PST,+856.472-346.086j,-431.367-331.007j,-107.659+708.46j,+2400.74-1.76043j,-1201.47-2078.95j,-1199.3+2080j,+4.86591e+06+1.95417e+06j
2013-07-29 12:19:54 PST,+856.472-346.086j,-431.367-331.007j,-107.659+708.46j,+2400.74-1.76043j,-1201.47-2078.95j,-1199.3+2080j,+4.86591e+06+1.95417e+06j
2013-07-29 12:19:55 PST,+856.472-346.086j,-431.367-331.007j,-107.659+708.46j,+2400.74-1.76043j,-1201.47-2078.95j,-1199.3+2080j,+4.86591e+06+1.95417e+06j
2013-07-29 12:19:56 PST,+856.314-346.545j,-431.172-331.431j,-107.665+708.477j,+2400.74-1.75993j,-1201.47-2078.95j,-1199.3+2080j,+4.86622e+06+1.95437e+06j
2013-07-29 12:19:57 PST,+861.436-349.721j,-430.622-331.175j,-107.785+707.387j,+2400.73-1.7701j,-1201.47-2078.95j,-1199.31+2080j,+4.8752e+06+1.95958e+06j
2013-07-29 12:19:58 PST,+861.436-349.721j,-430.622-331.175j,-107.785+707.387j,+2400.73-1.7701j,-1201.47-2078.95j,-1199.31+2080j,+4.8752e+06+1.95958e+06j
2013-07-29 12:19:59 PST,+861.436-349.721j,-430.622-331.175j,-107.785+707.387j,+2400.73-1.7701j,-1201.47-2078.95j,-1199.31+2080j,+4.8752e+06+1.95958e+06j
2013-07-29 12:20:00 PST,+861.18-350.161j,-430.638-331.114j,-108.048+707.329j,+2400.73-1.76939j,-1201.47-2078.95j,-1199.31+2080j,+4.87468e+06+1.96013e+06j
2013-07-29 12:20:01 PST,+822.449-301.388j,-434.359-313.993j,-131.038+645.683j,+2400.85-1.70065j,-1201.43-2078.95j,-1199.43+2080.07j,+4.64996e+06+1.74984e+06j
2013-07-29 12:20:02 PST,+821.576-300.522j,-428.594-311.642j,-131.036+645.684j,+2400.85-1.69903j,-1201.43-2078.96j,-1199.43+2080.07j,+4.63605e+06+1.73862e+06j
2013-07-29 12:20:03 PST,+821.576-300.522j,-428.594-311.642j,-131.036+645.684j,+2400.85-1.69903j,-1201.43-2078.96j,-1199.43+2080.07j,+4.63605e+06+1.73862e+06j
2013-07-29 12:20:04 PST,+821.489-300.717j,-428.315-311.848j,-131.1+645.677j,+2400.85-1.69877j,-1201.43-2078.96j,-1199.43+2080.07j,+4.63599e+06+1.73811e+06j
2013-07-29 12:20:05 PST,+818.013-297.765j,-426.034-310.941j,-131.095+645.669j,+2400.86-1.69214j,-1201.43-2078.97j,-1199.43+2080.07j,+4.623e+06+1.72739e+06j
2013-07-29 12:20:06 PST,+818.013-297.765j,-426.034-310.941j,-131.095+645.669j,+2400.86-1.69214j,-1201.43-2078.97j,-1199.43+2080.07j,+4.623e+06+1.72739e+06j
2013-07-29 12:20:07 PST,+818.013-297.765j,-426.034-310.941j,-131.095+645.669j,+2400.86-1.69214j,-1201.43-2078.97j,-1199.43+2080.07j,+4.623e+06+1.72739e+06j
2013-07-29 12:20:08 PST,+817.947-297.628j,-425.917-311.086j,-131.001+645.697j,+2400.86-1.69204j,-1201.43-2078.97j,-1199.43+2080.07j,+4.62295e+06+1.72687e+06j
2013-07-29 12:20:09 PST,+818.281-297.818j,-428.979-312.353j,-131.321+643.75j,+2400.86-1.6927j,-1201.43-2078.96j,-1199.44+2080.08j,+4.6264e+06+1.72917e+06j
2013-07-29 12:20:10 PST,+818.281-297.818j,-428.979-312.353j,-131.321+643.75j,+2400.86-1.6927j,-1201.43-2078.96j,-1199.44+2080.08j,+4.6264e+06+1.72917e+06j
2013-07-29 12:20:11 PST,+818.281-297.818j,-428.979-312.353j,-131.321+643.75j,+2400.86-1.6927j,-1201.43-2078.96j,-1199.44+2080.08j,+4.6264e+06+1.72917e+06j
2013-07-29 12:20:12 PST,+818.352-297.573j,-429.148-312.189j,-131.391+643.715j,+2400.86-1.69294j,-1201.43-2078.96j,-1199.44+2080.08j,+4.62644e+06+1.72895e+06j
2013-07-29 12:20:13 PST,+812.403-292.545j,-431.813-313.386j,-131.023+642.153j,+2400.87-1.68157j,-1201.43-2078.95j,-1199.44+2080.08j,+4.61416e+06+1.71989e+06j
2013-07-29 12:20:14 PST,+812.403-292.545j,-431.813-313.386j,-131.023+642.153j,+2400.87-1.68157j,-1201.43-2078.95j,-1199.44+2080.08j,+4.61416e+06+1.71989e+06j
2013-07-29 12:20:15 PST,+812.403-292.545j,-431.813-313.386j,-131.023+642.153j,+2400.87-1.68157j,-1201.43-2078.95j,-1199.44+2080.08j,+4.61416e+06+1.71989e+06j
2013-07-29 12:20:16 PST,+812.441-292.018j,-431.791-313.446j,-130.936+642.232j,+2400.87-1.68183j,-1201.43-2078.95j,-1199.44+2080.08j,+4.61441e+06+1.71878e+06j
2013-07-29 12:20:17 PST,+816.723-295.341j,-431.542-313.328j,-130.915+641.342j,+2400.86-1.69011j,-1201.43-2078.95j,-1199.44+2080.08j,+4.62227e+06+1.72535e+06j
2013-07-29 12:20:18 PST,+816.723-295.341j,-431.542-313.328j,-130.915+641.342j,+2400.86-1.69011j,-1201.43-2078.95j,-1199.44+2080.08j,+4.62227e+06+1.72535e+06j
2013-07-29 12:20:19 PST,+816.723-295.341j,-431.542-313.328j,-130.915+641.342j,+2400.86-1.69011j,-1201.43-2078.95j,-1199.44+2080.08j,+4.62227e+06+1.72535e+06j
2013-07-29 12:20:20 PST,+816.71-295.584j,-431.56-313.355j,-130.915+641.329j,+2400.86-1.69j,-1201.43-2078.95j,-1199.44+2080.08j,+4.62229e+06+1.72592e+06j
2013-07-29 12:20:21 PST,+822.095-299.469j,-431.804-313.462j,-130.718+641.979j,+2400.85-1.70051j,-1201.43-2078.95j,-1199.44+2080.08j,+4.63685e+06+1.73679e+06j
2013-07-29 12:20:22 PST,+822.095-299.469j,-431.804-313.462j,-130.718+641.979j,+2400.85-1.70051j,-1201.43-2078.95j,-1199.44+2080.08j,+4.63685e+06+1.73679e+06j
2013-07-29 12:20:23 PST,+822.095-299.469j,-431.804-313.462j,-130.718+641.979j,+2400.85-1.70051j,-1201.43-2078.95j,-1199.44+2080.08j,+4.63685e+06+1.73679e+06j
2013-07-29 12:20:24 PST,+822.111-299.607j,-431.777-313.507j,-130.613+641.997j,+2400.85-1.7005j,-1201.43-2078.95j,-1199.44+2080.08j,+4.63686e+06+1.73725e+06j
2013-07-29 12:20:25 PST,+818.555-296.762j,-430.314-312.87j,-130.641+641.44j,+2400.86-1.69365j,-1201.43-2078.96j,-1199.44+2080.08j,+4.62411e+06+1.72743e+06j
2013-07-29 12:20:26 PST,+818.555-296.762j,-430.314-312.87j,-130.641+641.44j,+2400.86-1.69365j,-1201.43-2078.96j,-1199.44+2080.08j,+4.62411e+06+1.72743e+06j
2013-07-29 12:20:27 PST,+818.555-296.762j,-430.314-312.87j,-130.641+641.44j,+2400.86-1.69365j,-1201.43-2078.96j,-1199.44+2080.08j,+4.62411e+06+1.72743e+06j
2013-07-29 12:20:28 PST,+818.509-296.697j,-430.229-312.949j,-130.546+641.476j,+2400.86-1.69357j,-1201.43-2078.96j,-1199.44+2080.08j,+4.62403e+06+1.72725e+06j
2013-07-29 12:20:29 PST,+814.756-293.599j,-434.452-314.69j,-130.287+643.035j,+2400.87-1.68638j,-1201.43-2078.95j,-1199.44+2080.07j,+4.62664e+06+1.72892e+06j
2013-07-29 12:20:30 PST,+814.756-293.599j,-434.452-314.69j,-130.287+643.035j,+2400.87-1.68638j,-1201.43-2078.95j,-1199.44+2080.07j,+4.62664e+06+1.72892e+06j
2013-07-29 12:20:31 PST,+814.756-293.599j,-434.452-314.69j,-130.287+643.035j,+2400.87-1.68638j,-1201.43-2078.95j,-1199.44+2080.07j,+4.62664e+06+1.72892e+06j
2013-07-29 12:20:32 PST,+814.821-293.089j,-434.54-314.646j,-130.01+643.125j,+2400.87-1.68669j,-1201.43-2078.95j,-1199.44+2080.07j,+4.62666e+06+1.72861e+06j
2013-07-29 12:20:33 PST,+808.702-288.005j,-436.256-315.415j,-128.797+651.525j,+2400.88-1.67497j,-1201.44-2078.94j,-1199.42+2080.07j,+4.63164e+06+1.73166e+06j
2013-07-29 12:20:34 PST,+808.702-288.005j,-436.256-315.415j,-128.797+651.525j,+2400.88-1.67497j,-1201.44-2078.94j,-1199.42+2080.07j,+4.63164e+06+1.73166e+06j
2013-07-29 12:20:35 PST,+808.702-288.005j,-436.256-315.415j,-128.797+651.525j,+2400.88-1.67497j,-1201.44-2078.94j,-1199.42+2080.07j,+4.63164e+06+1.73166e+06j
2013-07-29 12:20:36 PST,+808.602-287.637j,-436.018-315.713j,-128.153+651.737j,+2400.88-1.67487j,-1201.44-2078.94j,-1199.42+2080.07j,+4.6314e+06+1.73152e+06j
2013-07-29 12:20:37 PST,+808.744-287.928j,-431.384-313.765j,-127.963+652.969j,+2400.88-1.67508j,-1201.43-2078.95j,-1199.42+2080.07j,+4.62446e+06+1.7268e+06j
2013-07-29 12:20:38 PST,+808.744-287.928j,-431.384-313.765j,-127.963+652.969j,+2400.88-1.67508j,-1201.43-2078.95j,-1199.42+2080.07j,+4.62446e+06+1.7268e+06j
2013-07-29 12:20:39 PST,+808.744-287.928j,-431.384-313.765j,-127.963+652.969j,+2400.88-1.67508j,-1201.43-2078.95j,-1199.42+2080.07j,+4.62446e+06+1.7268e+06j
2013-07-29 12:20:40 PST,+808.637-288.331j,-431.226-313.886j,-128.08+652.95j,+2400.88-1.67472j,-1201.43-2078.95j,-1199.42+2080.07j,+4.62437e+06+1.72703e+06j
2013-07-29 12:20:41 PST,+807.645-287.5j,-433.14-314.706j,-128.531+649.236j,+2400.88-1.67282j,-1201.43-2078.95j,-1199.43+2080.07j,+4.61881e+06+1.72264e+06j
2013-07-29 12:20:42 PST,+807.645-287.5j,-433.14-314.706j,-128.531+649.236j,+2400.88-1.67282j,-1201.43-2078.95j,-1199.43+2080.07j,+4.61881e+06+1.72264e+06j
2013-07-29 12:20:43 PST,+807.645-287.5j,-433.14-314.706j,-128.531+649.236j,+2400.88-1.67282j,-1201.43-2078.95j,-1199.43+2080.07j,+4.61881e+06+1.72264e+06j
2013-07-29 12:20:44 PST,+807.715-287.294j,-433.228-314.611j,-128.6+649.216j,+2400.88-1.67304j,-1201.43-2078.95j,-1199.43+2080.07j,+4.61893e+06+1.72227e+06j
2013-07-29 12:20:45 PST,+812.062-290.929j,-434.211-315.007j,-129.396+644.054j,+2400.87-1.68136j,-1201.44-2078.95j,-1199.44+2080.07j,+4.62159e+06+1.72471e+06j
2013-07-29 12:20:46 PST,+812.062-290.929j,-434.211-315.007j,-129.396+644.054j,+2400.87-1.68136j,-1201.44-2078.95j,-1199.44+2080.07j,+4.62159e+06+1.72471e+06j
